X,Y,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.6080552529592,-33.4362376019952,"POCURO & PEDRO DE VALDIVIA, PROVIDENCIA",0,0,1,0,1
-70.6104281531267,-33.5650234587894,"1785 PALO MAYOR, LA FLORIDA",0,0,0,1,1
-70.6113567930293,-33.6167122822326,"3000 EYZAGUIRRE, PUENTE ALTO",0,1,0,0,1
-70.6075161415043,-33.4280018253042,"RICARDO LYON & CARLOS ANTUNEZ, PROVIDENCIA",0,0,0,1,1
-70.6074067499698,-33.4384013936662,"FRANCISCO BILBAO & PEDRO DE VALDIVIA, PROVIDENCIA",0,1,0,1,1
-70.6097176110039,-33.5673684067054,"11477 BAHIA CATALINA, LA FLORIDA",1,0,0,0,1
-70.6098045759837,-33.5830768907171,"GABRIELA & 4 ORIENTE, PUENTE ALTO",0,0,0,2,1
-70.6067801336424,-33.4236645171719,"SUECIA & LOTA, PROVIDENCIA",0,0,0,1,1
-70.6072626439946,-33.4539147835948,"IRARRAZAVAL & MARCHANT PEREIRA, NUNOA",0,0,0,2,1
-70.6095867356176,-33.5852711322449,"MIGUEL ANGEL & 4 ORIENTE, PUENTE ALTO",0,0,0,2,2
-70.6071463242346,-33.4540245115549,"2305 IRARRAZAVAL, NUNOA",0,0,0,1,1
-70.6060305079976,-33.4197512401068,"VITACURA & PROVIDENCIA, PROVIDENCIA",0,1,0,0,1
-70.6067772748851,-33.4672591536722,"4795 PEDRO DE VALDIVIA, NUNOA",0,0,1,0,1
-70.6058831370912,-33.4199244973434,"PROVIDENCIA & LOS LEONES, PROVIDENCIA",0,1,0,3,2
-70.6065493052602,-33.464818149422,"4530 PEDRO DE VALDIVIA, NUNOA",0,1,0,0,1
-70.6081596261249,-33.5594526751482,"GENERAL ARRIAGADA & TURQUESA, LA FLORIDA",0,0,0,1,1
-70.6079772041608,-33.5530972302114,"1540 LAGUNA DEL MAULE, LA FLORIDA",0,0,0,1,1
-70.6064105323947,-33.4724584465222,"PEDRO DE VALDIVIA & ZANARTU, NUNOA",0,1,0,0,1
-70.6069912131551,-33.5050609818376,"5300 MARATHON, MACUL",0,0,0,1,1
-70.6058884532526,-33.4470696499885,"PEDRO DE VALDIVIA & HERNAN CORTES, NUNOA",0,0,0,1,1
-70.6063612915227,-33.4732887677061,"PEDRO DE VALDIVIA & LOS AVELLANOS, NUNOA",0,1,0,0,1
-70.6064440275852,-33.490593774524,"PEDRO DE VALDIVIA & ESCUELA AGRICOLA, MACUL",0,0,0,1,1
-70.606026138609,-33.4819506667632,"PEDRO DE VALDIVIA & LOS PLATANOS, MACUL",0,0,0,1,1
-70.6055782724689,-33.4582563854171,"PEDRO DE VALDIVIA & ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",0,0,0,4,2
-70.6048335731684,-33.4195773485214,"2457 PROVIDENCIA, PROVIDENCIA",0,1,0,0,1
-70.6051213567151,-33.4515616924592,"LUIS URIBE & PEDRO DE VALDIVIA, NUNOA",0,0,0,1,1
-70.6081500136292,-33.6204784983129,"SARGENTO MENADIER & SAN GUILLERMO, PUENTE ALTO",0,0,0,0,1
-70.6047263048488,-33.4353698780899,"POCURO & RICARDO LYON, PROVIDENCIA",0,0,0,1,1
-70.6068260831999,-33.5537524699017,"10398 CANDALO AMARILLO, LA FLORIDA",0,0,0,1,1
-70.6063406683005,-33.5298515229254,"995 MONTE STOKES, LA FLORIDA",1,0,0,0,1
-70.6049107305454,-33.4541436595686,"PEDRO DE VALDIVIA & IRARRAZAVAL, NUNOA",0,2,0,1,2
-70.604225999958,-33.4192876028689,"PROVIDENCIA & HOLANDA, PROVIDENCIA",0,1,0,0,1
-70.6040458544982,-33.4153398864464,"VITACURA & ZURICH, LAS CONDES",0,0,0,1,1
-70.6035312682594,-33.4271245271703,"LOS LEONES & CARLOS ANTUNEZ, PROVIDENCIA",0,0,0,1,1
-70.603295713198,-33.4189930080678,"2559 PROVIDENCIA, PROVIDENCIA",0,0,0,2,1
-70.6031502727335,-33.412835338449,"2885 VITACURA, LAS CONDES",0,0,0,1,1
-70.6042649398362,-33.4739832779113,"RODRIGO DE ARAYA & LOS 3 ANTONIOS, MACUL",0,0,0,1,1
-70.6044501647973,-33.4904482648292,"ESCUELA AGRICOLA & VIA LACTEA, MACUL",0,0,0,2,2
-70.6031267910971,-33.4349576881408,"POCURO & SUECIA, PROVIDENCIA",0,1,0,0,1
-70.6033858599849,-33.4542986678358,"IRARRAZAVAL & VILLASECA, NUNOA",0,0,0,1,1
-70.6031590927404,-33.4431459262326,"DIEGO DE ALMAGRO & RICARDO LYON, PROVIDENCIA",0,0,0,2,2
-70.603063633431,-33.4397111729272,"BUSTOS & RICARDO LYON, PROVIDENCIA",0,0,0,1,1
-70.6043165375938,-33.5088743002405,"DEPARTAMENTAL & EXEQUIEL FERNANDEZ, LA FLORIDA",0,0,0,1,1
-70.6027178643186,-33.4361173231823,"SUECIA & CALIFORNIA, PROVIDENCIA",0,1,0,0,1
-70.602274406232,-33.4166704480538,"ENCOMENDEROS & SAN SEBASTIAN, LAS CONDES",0,0,1,1,1
-70.6022378181656,-33.4152640540788,"EBRO & HELVECIA, LAS CONDES",0,1,0,0,1
-70.6052353246284,-33.5824508791448,"GABRIELA & CLEOPATRA, PUENTE ALTO",0,0,0,1,1
-70.6020754834645,-33.4116948727491,"PRESIDENTE RIESCO & LUZ, LAS CONDES",0,0,0,2,2
-70.6019372248641,-33.4205617222691,"LUIS THAYER OJEDA & SAN PIO X, PROVIDENCIA",0,0,0,1,1
-70.603607057507,-33.5188486454428,"VICUNA MACKENNA PONIENTE & POZO ALMONTE, LA FLORIDA",1,0,0,0,1
-70.6022810816427,-33.4492175979473,"3020 RICARDO LYON, NUNOA",0,0,0,2,1
-70.6020885198885,-33.4545409001563,"2785 IRARRAZAVAL, NUNOA",0,0,0,1,1
-70.603605767366,-33.5467690606485,"1301 TRINIDAD, LA FLORIDA",0,0,0,1,1
-70.6035850652264,-33.5468144198177,"SANTA RAQUEL & TRINIDAD, LA FLORIDA",0,0,0,0,1
-70.6011328405599,-33.4224389123903,"LUIS THAYER OJEDA & LOTA, PROVIDENCIA",0,0,0,1,1
-70.6013883608113,-33.4427900405269,"SUECIA & DIEGO DE ALMAGRO, PROVIDENCIA",0,1,0,0,2
-70.6006724175646,-33.4120015753835,"PRESIDENTE RIESCO & BENJAMIN, LAS CONDES",0,0,0,1,1
-70.6008127352333,-33.4202335438053,"SAN PIO X & HERNANDO DE AGUIRRE, PROVIDENCIA",0,0,0,1,1
-70.600872519044,-33.4369618323969,"LOS LEONES & FRANCISCO BILBAO, PROVIDENCIA",0,0,0,2,2
-70.6018727462565,-33.4930969163292,"EXEQUIEL FERNANDEZ & VICTOR DOMINGO SILVA, MACUL",0,0,0,1,1
-70.6017668028412,-33.4902665477824,"EXEQUIEL FERNANDEZ & ESCUELA AGRICOLA, MACUL",0,0,0,2,1
-70.6016231590565,-33.4848033266289,"QUILIN & EXEQUIEL FERNANDEZ, MACUL",0,1,0,1,2
-70.6005017853749,-33.4243860074397,"LUIS THAYER OJEDA & CARMEN SILVA, PROVIDENCIA",0,0,0,1,1
-70.6008862816919,-33.4464940439689,"HERNAN CORTES & SUECIA, NUNOA",0,0,0,1,1
-70.6014373407359,-33.47938573709,"LOS OLMOS & EXEQUIEL FERNANDEZ, MACUL",0,0,0,1,1
-70.6012487398422,-33.4738148673693,"RODRIGO DE ARAYA & EXEQUIEL FERNANDEZ, MACUL",0,0,0,1,1
-70.601194501328,-33.4708665834347,"EXEQUIEL FERNANDEZ & LOS ALERCES, NUNOA",0,1,0,0,1
-70.6001261006845,-33.4173925979989,"42 EL BOSQUE NORTE, LAS CONDES",0,0,0,1,1
-70.600066558306,-33.4141467493884,"ISIDORA GOYENECHEA & SAN SEBASTIAN, LAS CONDES",0,0,1,0,1
-70.6006690621922,-33.4481381860423,"SUECIA & SUCRE, NUNOA",0,0,0,1,1
-70.6032516582809,-33.5911250004439,"CANAL JARDIN ALTO & CANELA, PUENTE ALTO",0,0,0,1,1
-70.6000235461829,-33.4194230557812,"TOBALABA & JOSE ANTONIO SOFFIA, PROVIDENCIA",0,0,0,1,1
-70.5999595339033,-33.4176923533255,"APOQUINDO & EL BOSQUE NORTE, LAS CONDES",0,0,0,2,1
-70.6002370690288,-33.4392606960856,"LOS LEONES & BUSTOS, PROVIDENCIA",0,0,1,0,1
-70.6028588263728,-33.5821209635307,"GABRIELA & CRETA, PUENTE ALTO",0,1,0,1,2
-70.6001184178718,-33.4368994197398,"2435 FRANCISCO BILBAO, PROVIDENCIA",0,1,0,0,1
-70.5999026307631,-33.4263146508931,"CARLOS ANTUNEZ & LUIS THAYER OJEDA, PROVIDENCIA",0,1,0,0,1
-70.6014592482698,-33.5115536247528,"FROILAN ROA & MIRADOR AZUL, LA FLORIDA",0,0,0,1,1
-70.6018424834266,-33.5539343014506,"SAN JOSE DE LA ESTRELLA & SANTA RAQUEL, LA FLORIDA",0,0,0,1,1
-70.5991129601297,-33.4067098584424,"NUEVA COSTANERA & VITACURA, VITACURA",0,0,0,1,1
-70.5999979395436,-33.4590409914151,"ALCALDE EDUARDO CASTILLO VELASCO & EXEQUIEL FERNANDEZ, NUNOA",0,0,0,1,1
-70.5998639895649,-33.4546778510721,"SUECIA & IRARRAZAVAL, NUNOA",0,0,0,1,1
-70.6023264468958,-33.5906229535582,"2599 PALO DE ROSA, PUENTE ALTO",0,0,0,1,1
-70.5997112748961,-33.4563211575548,"EXEQUIEL FERNANDEZ & DUBLE ALMEYDA, NUNOA",0,0,0,1,1
-70.5986646017451,-33.4063007914135,"VITACURA & LAS CATALPAS, VITACURA",0,0,0,2,1
-70.5989763909919,-33.4291764008697,"LUIS THAYER OJEDA & ELIODORO YANEZ, PROVIDENCIA",0,0,0,1,1
-70.601144238639,-33.5587049396507,"GENERAL ARRIAGADA & SANTA RAQUEL, LA FLORIDA",0,0,1,0,1
-70.5997480226272,-33.4922766529587,"MACUL & JOSE PEDRO ALESSANDRI, MACUL",0,1,1,0,2
-70.5996459815215,-33.4902398394351,"MACUL & ESCUELA AGRICOLA, MACUL",0,0,0,2,2
-70.598248507571,-33.4193918328034,"CALLAO & VECINAL, LAS CONDES",0,0,0,1,1
-70.5993808115717,-33.4851840053076,"MACUL & QUILIN, MACUL",0,1,0,0,1
-70.6011525327714,-33.581908584713,"GABRIELA & RODAS, PUENTE ALTO",0,0,0,1,1
-70.5982705318177,-33.4270481477285,"HERNANDO DE AGUIRRE & LAS HORTENSIAS, PROVIDENCIA",0,0,0,1,1
-70.599207595011,-33.48220118709,"LOS PLATANOS & MACUL, MACUL",0,0,0,1,1
-70.599060386542,-33.4794615254807,"MACUL & LOS OLMOS, MACUL",0,0,0,3,3
-70.5989128596659,-33.476703829931,"LOS ESPINOS & MACUL, MACUL",0,0,0,1,1
-70.5978161229236,-33.4192711467968,"CALLAO & VERSALLES, LAS CONDES",0,1,0,0,1
-70.6001507189945,-33.5468859158102,"TRINIDAD & SOCOROMA, LA FLORIDA",0,0,0,2,1
-70.5987605427937,-33.4736846638898,"RODRIGO DE ARAYA & MACUL, NUNOA",0,1,0,0,2
-70.5986353871926,-33.4709717682459,"LOS ALERCES & JOSE PEDRO ALESSANDRI, NUNOA",0,0,0,2,2
-70.5993942273032,-33.5204362268344,"VICUNA MACKENNA ORIENTE & SERAFIN ZAMORA, LA FLORIDA",0,0,0,1,1
-70.5982924281234,-33.4646002444481,"JOSE PEDRO ALESSANDRI & GRECIA, NUNOA",1,0,0,1,2
-70.5975830346281,-33.4335502292203,"LUIS THAYER OJEDA & POCURO, PROVIDENCIA",0,0,0,1,1
-70.5979679217877,-33.4557123613332,"77 JOSE PEDRO ALESSANDRI, NUNOA",0,0,0,1,1
-70.5978879880332,-33.4566332613775,"DUBLE ALMEYDA & JOSE PEDRO ALESSANDRI, NUNOA",0,0,0,1,1
-70.5983819696876,-33.4964246559878,"MACUL & LOS CISNES, MACUL",0,1,0,1,1
-70.5996530318062,-33.5812245645459,"LAS LUNAS & PLEYADES, PUENTE ALTO",0,0,1,0,1
-70.5966276487228,-33.4189708092075,"CALLAO & AUGUSTO LEGUIA SUR, LAS CONDES",0,0,0,1,1
-70.5967284597333,-33.436221652958,"FRANCISCO BILBAO & LUIS THAYER OJEDA, PROVIDENCIA",0,3,0,0,3
-70.5993055467106,-33.581661928258,"1503 GABRIELA, PUENTE ALTO",0,1,0,0,1
-70.5990268096719,-33.5741443823282,"3893 EJERCITO LIBERTADOR, PUENTE ALTO",0,1,1,0,1
-70.5956814005773,-33.3995753983968,"FRANCISCO DE AGUIRRE & GENERAL JOHN O`BRIEN, VITACURA",0,0,0,1,1
-70.5963230506721,-33.4551924552252,"3319 IRARRAZAVAL, NUNOA",0,0,0,1,1
-70.5967661565575,-33.484045350821,"3235 PREMIO NOBEL, MACUL",0,1,0,0,1
-70.5966572394098,-33.4833884188996,"LAS MADRESELVAS & PREMIO NOBEL, MACUL",0,0,0,1,1
-70.5965834209857,-33.4822981563095,"PREMIO NOBEL & LOS PLATANOS, MACUL",1,0,0,0,1
-70.5964608275588,-33.4767895542772,"POCONCHILE & LOS ESPINOS, MACUL",0,0,0,2,1
-70.5983763387511,-33.581520627123,"1482 GABRIELA, PUENTE ALTO",0,0,0,1,1
-70.5959313841797,-33.4490830651595,"3338 HOLANDA, NUNOA",0,1,0,0,1
-70.5956342716878,-33.4428461935633,"CONSEJO DE INDIAS & EL AGUILUCHO, PROVIDENCIA",0,0,0,1,1
-70.5961809701053,-33.4855860007925,"3471 QUILIN, MACUL",0,0,0,1,1
-70.5949619791653,-33.4213911311089,"PRESIDENTE ERRAZURIZ & UNAMUNO, LAS CONDES",0,1,0,0,1
-70.5966631490672,-33.5264956544103,"VICENTE VALDES & VICUNA MACKENNA, LA FLORIDA",1,0,0,0,1
-70.597501491287,-33.5814056715723,"EJERCITO LIBERTADOR & GABRIELA, PUENTE ALTO",0,1,0,0,1
-70.5940044788132,-33.4019507613244,"VITACURA & ALONSO DE CORDOVA, VITACURA",0,1,0,1,2
-70.5941897436789,-33.4250354673799,"LAS ORQUIDEAS & CARLOS ANTUNEZ, PROVIDENCIA",0,0,0,3,2
-70.5970431114555,-33.5851811799556,"EJERCITO LIBERTADOR & PADRE HURTADO, PUENTE ALTO",0,0,0,1,1
-70.5939872305063,-33.4280772632743,"ELIODORO YANEZ & CARLOS SILVA VILDOSOLA, PROVIDENCIA",0,0,0,1,1
-70.5942116065696,-33.4568068557498,"HUMBERTO TRUCCO & DUBLE ALMEYDA, NUNOA",0,0,0,1,1
-70.5934728125563,-33.4181726732604,"CALLAO & ENRIQUE FOSTER, LAS CONDES",0,0,1,1,1
-70.5942277846333,-33.4647427777573,"CAPITAN IGNACIO CARRERA PINTO & GRECIA, NUNOA",0,0,0,1,1
-70.5930254276657,-33.4001506367138,"3820 CANDELARIA GOYENECHEA, VITACURA",0,0,0,1,1
-70.5939411199251,-33.4584877444649,"357 DOCTOR JOHOW, NUNOA",0,0,0,1,1
-70.5938012835119,-33.4584895426108,"356 DOCTOR JOHOW, NUNOA",0,0,0,1,1
-70.592749282496,-33.4244858183541,"MARTIN DE ZAMORA & MARIANO SANCHEZ FONTECILLA, LAS CONDES",0,0,0,1,1
-70.5931117743716,-33.4519691292015,"MANUEL DE SALAS & JOAQUIN WALKER MARTINEZ, NUNOA",0,0,0,1,1
-70.5946695931795,-33.5873581178449,"OBISPO ENRIQUE ALVEAR & LUIS MATTE LARRAIN, PUENTE ALTO",0,0,0,1,1
-70.5908252564262,-33.3903397694656,"MANUELA CANAS & FRANCISCO DE AGUIRRE, VITACURA",0,0,0,1,1
-70.5912494120456,-33.4177322632664,"CALLAO & GERTRUDIS ECHENIQUE, LAS CONDES",0,0,0,1,1
-70.5908207434823,-33.3977619912774,"ESPOZ & FINLANDIA, VITACURA",0,0,0,1,1
-70.594934148605,-33.629225884638,"LAS ACHIRAS & VALLE CENTRAL, PUENTE ALTO",0,0,0,0,1
-70.592615856448,-33.5042456211247,"MACUL & MARIA IRIARTE, MACUL",0,1,0,0,1
-70.5911473203116,-33.4262830040137,"ELIODORO YANEZ & TOBALABA, LAS CONDES",0,0,0,1,1
-70.5903744710796,-33.3945120621512,"AMERICO VESPUCIO NORTE & CANDELARIA GOYENECHEA, VITACURA",0,0,0,1,2
-70.5927492015662,-33.5356003709713,"VICUNA MACKENNA & ROJAS MAGALLANES, LA FLORIDA",0,0,0,0,1
-70.5901480614927,-33.4316437203147,"AMAPOLAS & POCURO, PROVIDENCIA",0,0,0,1,1
-70.5905058185689,-33.4712747740865,"CAPITAN IGNACIO CARRERA PINTO & JUAN MOYA MORALES, NUNOA",0,0,0,1,1
-70.5920470706857,-33.5577942172759,"559 GENERAL ARRIAGADA, LA FLORIDA",0,0,0,1,1
-70.5924357360757,-33.5807224661935,"GABRIELA & JUAN DE DIOS MALEBRAN, PUENTE ALTO",0,1,0,7,4
-70.5908936964154,-33.499551191277,"DOCTOR AMADOR NEGHME RODRIGUEZ & SAN VICENTE DE PAUL, MACUL",0,0,0,3,3
-70.590835742923,-33.5099139350819,"DEPARTAMENTAL & AMERICO VESPUCIO, MACUL",0,0,0,1,1
-70.5884786845345,-33.3813153195039,"5622 SANTA MARIA, VITACURA",0,0,0,1,1
-70.5915840057704,-33.5578001727951,"GENERAL ARRIAGADA & MANUTARA, LA FLORIDA",0,0,0,1,1
-70.5897114129385,-33.4554668093539,"IRARRAZAVAL & PEDRO TORRES, NUNOA",0,0,0,1,1
-70.5920330079636,-33.5828469188976,"JUAN DE DIOS MALEBRAN & MIGUEL ANGEL, PUENTE ALTO",0,1,0,0,1
-70.5906403208815,-33.510412449774,"AMERICO VESPUCIO & DEPARTAMENTAL, LA FLORIDA",0,0,0,1,1
-70.5903449681703,-33.5072147560794,"MACUL & AMERICO VESPUCIO, MACUL",0,1,0,1,2
-70.590979824177,-33.561270930319,"405 MARIA ELENA, LA FLORIDA",0,0,0,1,1
-70.5918227941951,-33.610111494518,"PEDRO DUARTE & EJERCITO LIBERTADOR, PUENTE ALTO",0,1,0,0,1
-70.5897981417965,-33.4996824939727,"DOCTOR AMADOR NEGHME RODRIGUEZ & CALLE 1, MACUL",0,0,0,1,1
-70.5898852554966,-33.5103319618194,"DEPARTAMENTAL & AMERICO VESPUCIO, PENALOLEN",0,1,0,0,1
-70.5882620615357,-33.4255353910357,"CRISTOBAL COLON & MARCO POLO, LAS CONDES",0,0,0,2,2
-70.5875907128324,-33.4075612967213,"720 AMERICO VESPUCIO NORTE, LAS CONDES",0,1,0,0,1
-70.5913284277283,-33.6131208943178,"EJERCITO LIBERTADOR & VIRGINIO WOLF, PUENTE ALTO",0,0,0,1,1
-70.5884206569143,-33.4554833562868,"AUGUSTO VILLANUEVA & IRARRAZAVAL, NUNOA",0,0,1,0,1
-70.5871517104674,-33.3911082898952,"ESCRIBANO DIEGO RUTAL & CANDELARIA GOYENECHEA, VITACURA",0,1,0,0,1
-70.5907598315377,-33.5927291671356,"JUAN DE DIOS MALEBRAN & LA PRIMAVERA, PUENTE ALTO",0,0,0,1,1
-70.5908774862219,-33.6143892341235,"EYZAGUIRRE & EJERCITO LIBERTADOR, PUENTE ALTO",0,0,0,1,1
-70.5872525888626,-33.4179367909669,"BURGOS & RENATO SANCHEZ, LAS CONDES",0,0,0,1,1
-70.5905794055387,-33.604617409212,"DOMINGO TOCORNAL & GENERAL JUAN MACKENNA, PUENTE ALTO",0,0,2,0,2
-70.5868348052342,-33.4038373445438,"AMERICO VESPUCIO & PRESIDENTE KENNEDY, VITACURA",0,1,0,2,2
-70.5888394774699,-33.5155489226473,"SERAFIN ZAMORA & EL PARQUE, LA FLORIDA",0,0,0,1,1
-70.5882910009905,-33.5102802700986,"DEPARTAMENTAL & LA FLORIDA, LA FLORIDA",0,2,0,0,2
-70.5866565957764,-33.4301012095461,"TOBALABA & POCURO, PROVIDENCIA",0,0,0,1,1
-70.5862765554017,-33.4103918539609,"PRESIDENTE RIESCO & AMERICO VESPUCIO NORTE, LAS CONDES",0,1,0,2,3
-70.5861310445123,-33.4041619895915,"PRESIDENTE KENNEDY & AMERICO VESPUCIO NORTE, LAS CONDES",0,0,0,2,2
-70.5860236757134,-33.4053537937047,"985 AMERICO VESPUCIO NORTE, LAS CONDES",0,0,0,2,1
-70.5880119882136,-33.5156316819452,"EL PARQUE & REAL PONTEVEDRA, LA FLORIDA",0,0,0,1,1
-70.5898858248182,-33.6284702554431,"LAS ACHIRAS & EJERCITO LIBERTADOR, PUENTE ALTO",0,0,0,1,1
-70.5894815128938,-33.6316949189268,"CAMINO INTERNACIONAL & EJERCITO LIBERTADOR, PUENTE ALTO",0,0,0,2,1
-70.5878453358935,-33.5471525871135,"VICUNA MACKENNA & TRINIDAD, LA FLORIDA",1,0,0,3,4
-70.5849502578303,-33.3947979164959,"ARQUITECTO TEODORO BENDJERODT & ESPOZ, VITACURA",0,0,0,1,1
-70.5847525351535,-33.4135136681531,"AMERICO VESPUCIO NORTE & LOS MILITARES, LAS CONDES",1,0,0,0,1
-70.5846895614337,-33.4141908534312,"AMERICO VESPUCIO & APOQUINDO, LAS CONDES",0,0,0,4,4
-70.5847726867202,-33.4317846834794,"FRANCISCO BILBAO & TOBALABA, PROVIDENCIA",0,0,0,1,1
-70.5867310724071,-33.5533623933317,"VICUNA MACKENNA & SAN JOSE DE LA ESTRELLA, LA FLORIDA",0,0,0,3,3
-70.5875845057301,-33.6017430247715,"738 INDEPENDENCIA, PUENTE ALTO",0,0,0,1,1
-70.583940500266,-33.4043252552385,"PRESIDENTE KENNEDY & ALONSO DE CORDOVA, LAS CONDES",0,0,0,1,1
-70.5858686304868,-33.5132242130264,"LOS PONSIANOS & LA FLORIDA, LA FLORIDA",0,0,0,1,1
-70.5852746615226,-33.4853743093993,"RAMON CRUZ MONTT & LAS MADRESELVAS, MACUL",0,0,0,1,1
-70.5878556360573,-33.6282799096608,"1191 LAS ACHIRAS, PUENTE ALTO",0,0,0,1,1
-70.5831365648298,-33.3795618593256,"5950 SANTA MARIA, VITACURA",0,1,0,0,1
-70.5844769927925,-33.4663919178939,"4587 GRECIA, NUNOA",0,0,0,1,1
-70.5856839792445,-33.5396771220211,"ENRIQUE OLIVARES & PERU, LA FLORIDA",0,0,0,1,1
-70.5859830421447,-33.557222758673,"VICUNA MACKENNA & GENERAL ARRIAGADA, LA FLORIDA",0,0,0,1,1
-70.5859055736458,-33.5565203305781,"SAN PEDRO & VICUNA MACKENNA ORIENTE, LA FLORIDA",0,1,0,3,1
-70.584464229686,-33.4828324927399,"3001 RAMON CRUZ MONTT, MACUL",0,0,0,1,1
-70.5866945329619,-33.6096363053458,"ERNESTO ALVEAR & ALCALDE JUAN DE DIOS MALEBRAN, PUENTE ALTO",0,0,1,0,1
-70.584080284432,-33.4800687778506,"LOS OLMOS & ALEJANDRO TINSLY, MACUL",0,1,0,0,1
-70.5860043386149,-33.5884254333469,"COQUIMBO & LOS CASTANOS, PUENTE ALTO",0,0,1,0,1
-70.5854336385163,-33.5607559185276,"MARIA ELENA & VICUNA MACKENNA, LA FLORIDA",0,0,0,1,1
-70.5851407082308,-33.5624100029829,"VICUNA MACKENNA & TEGUALDA, LA FLORIDA",0,0,1,0,1
-70.5855927957543,-33.5906672150102,"LOS ROBLES & COQUIMBO, PUENTE ALTO",0,0,0,1,1
-70.5834459740141,-33.4801039401939,"RAMON CRUZ MONTT & LOS OLMOS, MACUL",0,0,0,2,1
-70.585448999871,-33.6040069178304,"DOMINGO TOCORNAL & CENTRAL, PUENTE ALTO",0,0,0,1,1
-70.5816454001595,-33.3993132363135,"LAS HUALTATAS & PIO XI, VITACURA",0,0,0,1,1
-70.5830619788248,-33.477926412127,"4635 JOSE MAZA FERNANDEZ, MACUL",0,0,0,1,1
-70.5831133917815,-33.4884411148244,"SAN VICENTE DE PAUL & QUILIN, MACUL",0,1,0,2,2
-70.5832530502197,-33.5102996811822,"DEPARTAMENTAL & EMBALSE LA PALMA, PENALOLEN",0,0,0,1,1
-70.5811080945832,-33.3927997536637,"LUIS PASTEUR & LUIS CARRERA, VITACURA",0,0,0,3,3
-70.5815103563104,-33.4203368951956,"AMERICO VESPUCIO SUR & PORTOFINO, LAS CONDES",0,0,0,1,1
-70.581535206516,-33.4240792157195,"4207 CRISTOBAL COLON, LAS CONDES",0,0,0,1,1
-70.5831118041941,-33.5226384852154,"1335 WALKER MARTINEZ, LA FLORIDA",0,1,0,0,1
-70.5810852115662,-33.4129021262389,"4661 APOQUINDO, LAS CONDES",0,2,0,0,1
-70.5830560094266,-33.5225309793032,"1360 WALKER MARTINEZ, LA FLORIDA",0,0,0,1,1
-70.5815746058474,-33.441664571797,"EMILIA TELLEZ & COVENTRY, NUNOA",0,1,0,0,1
-70.5837072253065,-33.5594162716154,"SAN JORGE & PASAJE 4, LA FLORIDA",0,1,0,0,1
-70.583856769465,-33.5699656608292,"CONCHA Y TORO & PEDRO LIRA, PUENTE ALTO",0,0,0,1,1
-70.5810032263574,-33.4149052595268,"EVARISTO LILLO & NEVERIA, LAS CONDES",0,0,0,1,1
-70.5843315196604,-33.6083138767348,"ERNESTO ALVEAR & CENTRAL, PUENTE ALTO",0,0,0,1,1
-70.5840863911871,-33.5990373355034,"COQUIMBO & SAN CARLOS, PUENTE ALTO",0,1,0,0,1
-70.5835453167768,-33.5694285546488,"LOS TOROS & CONCHA Y TORO, PUENTE ALTO",0,0,0,1,1
-70.5812091665655,-33.4446452969903,"PUCARA & COVENTRY, NUNOA",0,0,1,0,1
-70.5834705822359,-33.5694655837674,"3919 CONCHA Y TORO, PUENTE ALTO",1,0,0,0,1
-70.5826050448833,-33.5225998713303,"MEXICO & WALKER MARTINEZ, LA FLORIDA",0,1,0,2,2
-70.5809091164822,-33.429290814485,"ISABEL LA CATOLICA & JUAN DE AUSTRIA, LAS CONDES",0,1,0,0,1
-70.5824764813573,-33.5196795952835,"SAN ENRIQUE & TENIENTE DE MARINA ROLANDO FRODEN, LA FLORIDA",0,0,0,1,1
-70.5829860941711,-33.5500014544922,"PERU & JOSE MIGUEL CARRERA, LA FLORIDA",0,1,0,0,1
-70.582958880481,-33.549099979555,"JOHN KENNEDY & PERU, LA FLORIDA",0,1,0,1,1
-70.58028424283,-33.4019278914837,"5413 PRESIDENTE KENNEDY, LAS CONDES",0,0,0,1,1
-70.5833085558602,-33.5706219866842,"3901 CONCHA Y TORO, PUENTE ALTO",0,0,1,0,1
-70.5836303430544,-33.6012075334002,"INDEPENDENCIA & COQUIMBO, PUENTE ALTO",0,0,0,1,1
-70.5830663571293,-33.5715178871424,"3865 CONCHA Y TORO, PUENTE ALTO",0,0,0,2,2
-70.582094171051,-33.5181964651122,"LOS ARALIOS & LA FLORIDA, LA FLORIDA",0,0,0,2,2
-70.5797220312994,-33.3934396819577,"LUIS CARRERA & CHAPULTEPEC, VITACURA",0,1,0,0,1
-70.5829628070833,-33.5741074346722,"GABRIELA ORIENTE & CONCHA Y TORO, PUENTE ALTO",0,4,0,2,5
-70.5796527410567,-33.4282155992472,"ISABEL LA CATOLICA & FLANDES, LAS CONDES",0,0,0,0,1
-70.5821772037906,-33.5765163222287,"CONCHA Y TORO & CONCHA Y TORO, PUENTE ALTO",1,3,1,3,8
-70.5786271440847,-33.3852107519914,"MANQUEHUE NORTE & ESPOZ, VITACURA",0,0,0,1,1
-70.5819912386095,-33.5793143397662,"CONCHA Y TORO & GABRIELA PONIENTE, PUENTE ALTO",0,0,0,1,1
-70.5802691899946,-33.4900646481113,"QUILIN & AMERICO VESPUCIO, PENALOLEN",0,0,0,1,1
-70.5784812244267,-33.3943843742598,"VITACURA & LUIS CARRERA, VITACURA",0,0,0,1,1
